site,date,depth_m,diver,time,lesion_count
Kleine Knip,5/9/22,2,Cheyenna,3:03,0
Kleine Knip,5/9/22,2,Cheyenna,3:54,23
Kleine Knip,5/9/22,2,Cheyenna,1:06,2
Kleine Knip,5/9/22,2,Cheyenna,2:24,5
Kleine Knip,5/9/22,2,Cheyenna,0:51,0
Kleine Knip,5/9/22,2,Cheyenna,2:45,19
Kleine Knip,5/9/22,2,Cheyenna,2:03,3
Kleine Knip,5/9/22,2,Cheyenna,2:26,3
Kleine Knip,5/9/22,2,Cheyenna,5:53,7
Kleine Knip,5/9/22,2,Cheyenna,2:41,2
Kleine Knip,5/9/22,2,Cheyenna,5:17,0
Kleine Knip,12/31/22,2,Emily,0:45,0
Kleine Knip,12/31/22,2,Emily,0:39,4
Kleine Knip,12/31/22,2,Emily,0:45,14
Kleine Knip,12/31/22,2,Emily,0:45,7
Kleine Knip,12/31/22,2,Emily,2:04,0
Kleine Knip,12/31/22,2,Emily,2:04,0
Kleine Knip,12/31/22,2,Emily,3:03,10
Kleine Knip,12/31/22,2,Emily,2:04,5
Kleine Knip,12/31/22,2,Emily,3:11,0
Kleine Knip,12/31/22,2,Jackson,0:24,5
Kleine Knip,12/31/22,2,Jackson,1:00,10
Kleine Knip,12/31/22,2,Jackson,0:44,31
Kleine Knip,12/31/22,2,Jackson,0:56,20
Kleine Knip,12/31/22,2,Jackson,0:58,1
Kleine Knip,12/31/22,2,Jackson,4:04,1
Kleine Knip,12/31/22,2,Jackson,4:54,16
Kleine Knip,12/31/22,2,Jackson,1:00,13
Kleine Knip,12/31/22,2,Jackson,1:34,9
Kleine Knip,12/31/22,2,Jackson,1:40,2
Kleine Knip,12/31/22,2,Jackson,1:41,11
Kleine Knip,12/31/22,2,Jackson,3:21,0
Kleine Knip,12/31/22,2,Jackson,3:32,0
Kleine Knip,12/31/22,2,Jackson,3:33,0
Kleine Knip,12/31/22,2,Kiara,0:29,0
Kleine Knip,12/31/22,2,Kiara,0:33,9
Kleine Knip,12/31/22,2,Kiara,1:41,4
Kleine Knip,12/31/22,2,Kiara,2:47,5
Kleine Knip,12/31/22,2,Kiara,2:52,1
Kleine Knip,12/31/22,2,Kiara,2:58,5
Kleine Knip,12/31/22,2,Kiara,3:02,10
Kleine Knip,12/31/22,2,Kiara,3:06,10
Kleine Knip,12/31/22,2,Kiara,3:19,7
Kleine Knip,12/31/22,2,Kiara,3:32,1
Kleine Knip,12/31/22,2,Kiara,3:35,5
Kleine Knip,5/9/22,2,Phaedra,1:55,2
Kleine Knip,5/9/22,2,Phaedra,4:47,2
Kleine Knip,5/9/22,2,Phaedra,4:47,1
Kleine Knip,5/9/22,2,Phaedra,2:13,15
Kleine Knip,5/9/22,2,Phaedra,1:40,4
Kleine Knip,5/9/22,2,Phaedra,4:30,3
Kleine Knip,5/9/22,2,Phaedra,4:57,20
Kleine Knip,5/9/22,2,Phaedra,3:53,3
Kleine Knip,5/9/22,2,Phaedra,1:02,7
Kleine Knip,5/9/22,2,Phaedra,4:39,2
Kleine Knip,5/9/22,2,Phaedra,1:16,7
Kleine Knip,5/9/22,2,Phaedra,1:02,6
Kleine Knip,5/9/22,2,Phaedra,3:22,5
Kleine Knip,5/9/22,2,Phaedra,2:43,1
Kleine Knip,5/9/22,2,Phaedra,1:00,0
Kleine Knip,5/9/22,2,Phaedra,3:53,3
Kleine Knip,5/9/22,2,Phaedra,4:46,3
Kleine Knip,5/9/22,2,Phaedra,1:00,10
Kleine Knip,5/9/22,2,Phaedra,1:53,0
Kleine Knip,5/9/22,2,Phaedra,1:16,10
Kleine Knip,5/9/22,2,Phaedra,4:34,14
Kleine Knip,5/9/22,2,Phaedra,0:53,19
Kleine Knip,5/9/22,2,Phaedra,1:47,8
Kleine Knip,5/9/22,2,Phaedra,0:53,12
Kleine Knip,5/9/22,2,Phaedra,3:51,12
Kleine Knip,5/9/22,2,Phaedra,3:07,4
Kleine Knip,5/9/22,2,Phaedra,1:25,6
Kleine Knip,5/9/22,2,Phaedra,4:16,6
Kleine Knip,5/9/22,2,Phaedra,1:00,18
Kleine Knip,5/9/22,2,Phaedra,0:14,2
Kleine Knip,5/9/22,2,Phaedra,3:34,0
Kleine Knip,5/9/22,2,Phaedra,1:02,0
Kleine Knip,5/9/22,2,Phaedra,3:05,4
Kleine Knip,5/9/22,2,Phaedra,5:13,0
Kleine Knip,5/9/22,2,Phaedra,3:17,3
Kleine Knip,5/9/22,2,Phaedra,1:57,9
Kleine Knip,5/9/22,2,Phaedra,5:13,0
Kleine Knip,5/9/22,2,Phaedra,0:50,0
Kleine Knip,5/9/22,2,Phaedra,1:42,4
Kleine Knip,5/9/22,2,Phaedra,2:19,6
Kleine Knip,5/9/22,2,Phaedra,4:46,2
Kleine Knip,5/9/22,2,Phaedra,2:47,10
Kleine Knip,5/9/22,2,Phaedra,4:57,1
Kleine Knip,5/9/22,2,Phaedra,3:07,2
Kleine Knip,5/9/22,2,Phaedra,0:29,12
Kleine Knip,5/9/22,2,Phaedra,1:42,15
Kleine Knip,5/9/22,2,Phaedra,1:42,8
Kleine Knip,5/9/22,2,Phaedra,5:00,2
Kleine Knip,5/9/22,2,Phaedra,5:00,5
Kleine Knip,5/9/22,2,Phaedra,1:42,6
Kleine Knip,5/9/22,2,Phaedra,5:13,2
Kleine Knip,5/9/22,2,Phaedra,5:00,5
Kleine Knip,12/31/22,2,Pieter,0:09,0
Kleine Knip,12/31/22,2,Pieter,0:14,45
Kleine Knip,12/31/22,2,Pieter,0:28,0
Kleine Knip,12/31/22,2,Pieter,0:28,10
Kleine Knip,12/31/22,2,Pieter,0:40,5
Kleine Knip,12/31/22,2,Pieter,0:51,27
Kleine Knip,12/31/22,2,Pieter,0:56,4
Kleine Knip,12/31/22,2,Pieter,1:22,1
Kleine Knip,12/31/22,2,Pieter,1:29,0
Kleine Knip,12/31/22,2,Pieter,1:36,6
Kleine Knip,12/31/22,2,Pieter,1:46,0
Kleine Knip,12/31/22,2,Pieter,1:55,3
Kleine Knip,12/31/22,2,Pieter,2:12,9
Kleine Knip,12/31/22,2,Pieter,2:13,1
Kleine Knip,12/31/22,2,Pieter,2:48,2
Kleine Knip,12/31/22,2,Pieter,2:48,43
Kleine Knip,12/31/22,2,Pieter,2:51,6
Kleine Knip,12/31/22,2,Pieter,2:52,18
Kleine Knip,12/31/22,2,Pieter,2:52,1
Kleine Knip,12/31/22,2,Pieter,2:54,0
Kleine Knip,12/31/22,2,Pieter,3:09,2
Kleine Knip,12/31/22,2,Pieter,3:09,14
Kleine Knip,12/31/22,2,Pieter,3:09,22
Kleine Knip,12/31/22,2,Pieter,3:33,0
Kleine Knip,12/31/22,2,Pieter,3:37,8
Kleine Knip,12/31/22,2,Pieter,3:58,4
Kleine Knip,12/31/22,2,Pieter,4:22,12
Kleine Knip,12/31/22,2,Pieter,4:46,3
Kleine Knip,12/31/22,2,Pieter,4:46,8
Kleine Knip,12/31/22,2,Pieter,4:46,13
Kleine Knip,12/31/22,2,Pieter,4:54,5
Kleine Knip,12/31/22,2,Pieter,5:06,10
Kleine Knip,12/31/22,2,Pieter,5:24,29
Kleine Knip,12/31/22,2,Pieter,5:47,15
Kleine Knip,12/31/22,2,Pieter,5:47,3
Kleine Knip,12/31/22,2,Pieter,5:47,0
Kleine Knip,12/31/22,2,Pieter,5:58,16
Kleine Knip,12/31/22,2,Pieter,6:00,1
Kleine Knip,12/31/22,2,Pieter,6:01,22
Kleine Knip,12/31/22,2,Pieter,6:16,7
Kleine Knip,12/31/22,2,Pieter,0:34,4
Kleine Knip,12/31/22,2,Pieter,0:38,6
Kleine Knip,12/31/22,2,Pieter,0:41,0
Kleine Knip,12/31/22,2,Pieter,0:59,0
Kleine Knip,12/31/22,2,Pieter,1:08,10
Kleine Knip,12/31/22,2,Pieter,1:19,11
Kleine Knip,12/31/22,2,Pieter,1:23,6
Kleine Knip,12/31/22,2,Pieter,1:59,1
Kleine Knip,12/31/22,2,Pieter,2:10,2
Kleine Knip,12/31/22,2,Pieter,2:26,7
Kleine Knip,12/31/22,2,Pieter,2:45,1
Kleine Knip,12/31/22,2,Pieter,3:31,6
Kleine Knip,12/31/22,2,Pieter,4:29,2
Kleine Knip,12/31/22,2,Pieter,4:49,1
Kleine Knip,12/31/22,2,Teagan,1:49,4
Kleine Knip,12/31/22,2,Teagan,1:52,22
Kleine Knip,12/31/22,2,Teagan,2:04,30
Kleine Knip,12/31/22,2,Teagan,2:12,0
Kleine Knip,12/31/22,2,Teagan,3:03,3
Kleine Knip,12/31/22,2,Teagan,3:04,3
Kleine Knip,12/31/22,2,Teagan,3:53,9
Kleine Knip,12/31/22,2,Teagan,3:53,6
Kleine Knip,12/31/22,2,Teagan,4:08,8
Kleine Knip,12/31/22,2,Teagan,4:09,2
Kleine Knip,12/31/22,2,Teagan,5:24,9
Kleine Knip,12/31/22,2,Teagan,6:11,2
Kleine Knip,5/9/22,5,Cheyenna,2:51,11
Kleine Knip,5/9/22,5,Cheyenna,0:18,1
Kleine Knip,5/9/22,5,Cheyenna,4:13,1
Kleine Knip,5/9/22,5,Cheyenna,6:07,6
Kleine Knip,5/9/22,5,Cheyenna,0:18,2
Kleine Knip,5/9/22,5,Cheyenna,1:27,3
Kleine Knip,5/9/22,5,Cheyenna,1:47,9
Kleine Knip,5/9/22,5,Cheyenna,3:25,3
Kleine Knip,5/9/22,5,Cheyenna,4:21,6
Kleine Knip,5/9/22,5,Cheyenna,4:28,8
Kleine Knip,5/9/22,5,Cheyenna,2:47,4
Kleine Knip,5/9/22,5,Cheyenna,5:05,0
Kleine Knip,5/9/22,5,Cheyenna,2:54,3
Kleine Knip,5/9/22,5,Cheyenna,3:31,1
Kleine Knip,5/9/22,5,Cheyenna,1:08,2
Kleine Knip,5/9/22,5,Cheyenna,1:03,0
Kleine Knip,5/9/22,5,Cheyenna,5:59,4
Kleine Knip,5/9/22,5,Cheyenna,2:17,0
Kleine Knip,5/9/22,5,Cheyenna,2:20,5
Kleine Knip,5/9/22,5,Cheyenna,2:50,1
Kleine Knip,5/9/22,5,Cheyenna,5:39,12
Kleine Knip,5/9/22,5,Cheyenna,1:46,0
Kleine Knip,5/9/22,5,Cheyenna,1:19,1
Kleine Knip,5/9/22,5,Cheyenna,1:02,3
Kleine Knip,5/9/22,5,Cheyenna,5:48,18
Kleine Knip,5/9/22,5,Cheyenna,4:37,14
Kleine Knip,5/9/22,5,Cheyenna,1:58,0
Kleine Knip,5/9/22,5,Cheyenna,1:50,1
Kleine Knip,5/9/22,5,Cheyenna,0:43,4
Kleine Knip,5/9/22,5,Cheyenna,0:21,2
Kleine Knip,5/9/22,5,Phaedra,2:08,6
Kleine Knip,5/9/22,5,Phaedra,4:48,1
Kleine Knip,5/9/22,5,Phaedra,5:38,6
Kleine Knip,5/9/22,5,Phaedra,6:09,11
Kleine Knip,5/9/22,5,Phaedra,7:38,0
Kleine Knip,5/9/22,5,Phaedra,8:18,9
Kleine Knip,5/9/22,5,Phaedra,4:20,0
Kleine Knip,5/9/22,5,Phaedra,0:42,6
Kleine Knip,5/9/22,5,Phaedra,5:26,7
Kleine Knip,5/9/22,5,Phaedra,1:08,0
Kleine Knip,5/9/22,5,Phaedra,1:28,6
Kleine Knip,5/9/22,5,Phaedra,4:43,14
Kleine Knip,5/9/22,5,Phaedra,6:39,5
Kleine Knip,5/9/22,5,Phaedra,7:38,0
Kleine Knip,5/9/22,5,Phaedra,3:08,0
Kleine Knip,5/9/22,5,Phaedra,5:21,3
Kleine Knip,5/9/22,5,Phaedra,4:08,1
Kleine Knip,5/9/22,5,Phaedra,0:32,1
Kleine Knip,5/9/22,5,Phaedra,2:01,13
Kleine Knip,5/9/22,5,Phaedra,6:54,2
Kleine Knip,5/9/22,5,Phaedra,5:13,2
Kleine Knip,5/9/22,5,Phaedra,2:00,0
Kleine Knip,5/9/22,5,Phaedra,2:27,4
Kleine Knip,5/9/22,5,Phaedra,1:11,0
Kleine Knip,5/9/22,5,Phaedra,1:46,4
Kleine Knip,5/9/22,5,Phaedra,0:26,3
Kleine Knip,5/9/22,5,Phaedra,0:31,2
Kleine Knip,5/9/22,5,Phaedra,3:29,0
Kleine Knip,5/9/22,5,Phaedra,1:04,2
Kleine Knip,5/9/22,5,Phaedra,1:11,37
Marriot,5/26/22,2,Cheyenna,2:08,0
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,1:48,10
Marriot,5/26/22,2,Cheyenna,0:03,5
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,3
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,6
Marriot,5/26/22,2,Cheyenna,0:03,1
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,1
Marriot,5/26/22,2,Cheyenna,0:03,2
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,6
Marriot,5/26/22,2,Cheyenna,0:03,2
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,3
Marriot,5/26/22,2,Cheyenna,0:03,4
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:03,9
Marriot,5/26/22,2,Cheyenna,0:03,3
Marriot,5/26/22,2,Cheyenna,0:03,4
Marriot,5/26/22,2,Cheyenna,0:03,4
Marriot,5/26/22,2,Cheyenna,0:03,1
Marriot,5/26/22,2,Cheyenna,0:03,2
Marriot,5/26/22,2,Cheyenna,0:03,0
Marriot,5/26/22,2,Cheyenna,0:37,0
Marriot,5/26/22,2,Cheyenna,0:38,5
Marriot,5/26/22,2,Cheyenna,1:13,0
Marriot,5/26/22,2,Cheyenna,1:38,2
Marriot,5/26/22,2,Cheyenna,1:41,0
Marriot,5/26/22,2,Cheyenna,4:11,2
Marriot,5/26/22,2,Cheyenna,0:14,1
Marriot,5/26/22,2,Cheyenna,0:29,7
Marriot,5/26/22,2,Cheyenna,2:21,15
Marriot,5/26/22,2,Cheyenna,2:27,0
Marriot,5/26/22,2,Cheyenna,2:36,2
Marriot,5/26/22,2,Cheyenna,2:50,9
Marriot,5/26/22,2,Cheyenna,2:58,1
Marriot,5/26/22,2,Cheyenna,3:17,3
Marriot,5/26/22,2,Cheyenna,3:23,0
Marriot,5/26/22,2,Cheyenna,3:38,0
Marriot,5/26/22,2,Cheyenna,3:38,5
Marriot,5/26/22,2,Cheyenna,4:12,0
Marriot,5/26/22,2,Cheyenna,1:00,6
Marriot,5/26/22,2,Cheyenna,1:07,0
Marriot,5/26/22,2,Cheyenna,1:10,2
Marriot,5/26/22,2,Cheyenna,0:41,7
Marriot,5/26/22,2,Cheyenna,1:56,1
Marriot,5/26/22,2,Cheyenna,1:57,1
Marriot,5/26/22,2,Cheyenna,2:14,4
Marriot,5/26/22,2,Cheyenna,1:37,0
Marriot,5/26/22,2,Cheyenna,0:03,1
Marriot,5/26/22,2,Cheyenna,2:31,5
Marriot,5/26/22,5,Remon,5:10,0
Marriot,5/26/22,5,Remon,4:51,5
Marriot,5/26/22,5,Remon,2:29,0
Marriot,5/26/22,5,Remon,2:28,14
Marriot,5/26/22,5,Remon,2:28,12
Marriot,5/26/22,5,Remon,4:42,3
Marriot,5/26/22,5,Remon,1:32,9
Marriot,5/26/22,5,Remon,5:06,6
Marriot,5/26/22,5,Remon,1:05,24
Marriot,5/26/22,5,Remon,1:39,4
Marriot,5/26/22,5,Remon,3:05,1
Marriot,5/26/22,5,Remon,0:27,3
Marriot,5/26/22,5,Remon,4:51,7
Marriot,5/26/22,5,Remon,2:20,4
Marriot,5/26/22,5,Remon,4:32,1
Marriot,5/26/22,5,Remon,1:46,5
Marriot,5/26/22,5,Remon,1:12,3
Marriot,5/26/22,5,Remon,4:32,2
Marriot,5/26/22,5,Remon,0:30,3
Marriot,5/26/22,5,Remon,1:24,3
Marriot,5/26/22,5,Remon,3:05,0
Marriot,5/26/22,5,Remon,2:19,11
Marriot,5/26/22,5,Remon,0:08,2
Marriot,5/26/22,5,Remon,3:38,7
Marriot,5/26/22,5,Remon,3:18,4
Marriot,5/26/22,5,Remon,3:33,2
Marriot,5/26/22,5,Remon,3:26,8
Marriot,5/26/22,5,Remon,0:33,1
Marriot,5/26/22,5,Remon,4:40,5
Marriot,5/26/22,5,Remon,1:26,2
Marriot,5/26/22,5,Remon,1:22,4
Marriot,5/26/22,5,Remon,4:03,4
Marriot,5/26/22,5,Remon,0:39,0
Marriot,5/26/22,5,Remon,4:27,0
Marriot,5/26/22,5,Remon,2:50,2
Marriot,5/26/22,5,Remon,3:36,3
Marriot,5/26/22,5,Remon,4:24,2
Marriot,5/26/22,5,Remon,0:08,2
Marriot,5/26/22,5,Remon,2:28,2
Marriot,5/26/22,5,Remon,4:01,1
Marriot,5/26/22,5,Remon,2:52,3
Mambo Beach,4/26/22,2,Cheyenna,0:13,16
Mambo Beach,4/26/22,2,Cheyenna,0:13,0
Mambo Beach,4/26/22,2,Cheyenna,0:13,10
Mambo Beach,4/26/22,2,Cheyenna,0:13,2
Mambo Beach,4/26/22,2,Cheyenna,0:13,1
Mambo Beach,4/26/22,2,Cheyenna,0:13,2
Mambo Beach,4/26/22,2,Cheyenna,0:13,0
Mambo Beach,4/26/22,2,Cheyenna,3:53,6
Mambo Beach,4/26/22,2,Cheyenna,0:13,1
Mambo Beach,4/26/22,2,Cheyenna,0:13,10
Mambo Beach,4/26/22,2,Cheyenna,2:30,3
Mambo Beach,4/26/22,2,Cheyenna,0:13,6
Mambo Beach,4/26/22,2,Cheyenna,5:34,0
Mambo Beach,4/26/22,2,Cheyenna,0:13,1
Mambo Beach,4/26/22,2,Cheyenna,0:13,0
Mambo Beach,4/26/22,2,Cheyenna,1:54,0
Mambo Beach,4/26/22,2,Cheyenna,0:13,0
Mambo Beach,4/26/22,2,Cheyenna,0:13,8
Mambo Beach,4/26/22,2,Cheyenna,0:13,1
Mambo Beach,4/26/22,2,Cheyenna,0:13,9
Mambo Beach,4/26/22,2,Cheyenna,0:35,0
Mambo Beach,4/26/22,2,Cheyenna,3:34,1
Mambo Beach,4/26/22,2,Cheyenna,0:13,4
Mambo Beach,4/26/22,2,Cheyenna,0:13,4
Mambo Beach,4/26/22,2,Cheyenna,4:48,0
Mambo Beach,4/26/22,2,Cheyenna,2:58,0
Mambo Beach,4/26/22,2,Cheyenna,0:13,3
Mambo Beach,4/26/22,2,Cheyenna,0:13,2
Mambo Beach,4/26/22,2,Cheyenna,0:13,4
Mambo Beach,4/26/22,2,Cheyenna,0:13,0
Mambo Beach,4/26/22,2,Cheyenna,3:23,0
Mambo Beach,4/26/22,2,Pieter,2:46,2
Mambo Beach,4/26/22,2,Pieter,2:05,2
Mambo Beach,4/26/22,2,Pieter,0:21,0
Mambo Beach,4/26/22,2,Pieter,0:50,4
Mambo Beach,4/26/22,2,Pieter,2:43,6
Mambo Beach,4/26/22,2,Pieter,5:17,9
Mambo Beach,4/26/22,2,Pieter,2:44,0
Mambo Beach,4/26/22,2,Pieter,5:29,0
Mambo Beach,4/26/22,2,Pieter,0:50,2
Mambo Beach,4/26/22,2,Pieter,2:51,2
Mambo Beach,4/26/22,2,Pieter,3:48,0
Mambo Beach,4/26/22,2,Pieter,4:30,0
Mambo Beach,4/26/22,2,Pieter,5:41,0
Mambo Beach,4/26/22,2,Pieter,3:46,3
Mambo Beach,4/26/22,2,Pieter,5:58,2
Mambo Beach,4/26/22,2,Pieter,5:33,4
Mambo Beach,4/26/22,2,Pieter,5:27,14
Mambo Beach,4/26/22,2,Pieter,5:28,1
Mambo Beach,4/26/22,2,Pieter,2:53,2
Mambo Beach,4/26/22,2,Pieter,5:58,2
Mambo Beach,4/26/22,2,Pieter,5:39,4
Mambo Beach,4/26/22,2,Pieter,4:30,12
Mambo Beach,4/26/22,2,Remon,3:07,8
Mambo Beach,4/26/22,2,Remon,3:07,3
Mambo Beach,4/26/22,2,Remon,0:48,0
Mambo Beach,4/26/22,2,Remon,2:52,2
Mambo Beach,4/26/22,2,Remon,6:06,10
Mambo Beach,4/26/22,2,Remon,2:14,6
Mambo Beach,4/26/22,2,Remon,2:22,1
Mambo Beach,4/26/22,2,Remon,1:25,2
Mambo Beach,4/26/22,2,Remon,3:07,4
Mambo Beach,4/26/22,2,Remon,6:06,6
Mambo Beach,4/26/22,2,Remon,0:26,2
Mambo Beach,4/26/22,2,Remon,5:33,2
Mambo Beach,4/26/22,2,Remon,1:08,0
Mambo Beach,4/26/22,2,Remon,1:15,5
Mambo Beach,4/26/22,2,Remon,3:02,0
Mambo Beach,4/26/22,2,Remon,2:58,7
Mambo Beach,4/26/22,5,Cheyenna,0:38,1
Mambo Beach,4/26/22,5,Cheyenna,1:35,1
Mambo Beach,4/26/22,5,Cheyenna,4:13,1
Mambo Beach,4/26/22,5,Cheyenna,5:00,6
Mambo Beach,4/26/22,5,Cheyenna,0:16,1
Mambo Beach,4/26/22,5,Cheyenna,5:01,0
Mambo Beach,4/26/22,5,Cheyenna,2:54,0
Mambo Beach,4/26/22,5,Cheyenna,4:22,15
Mambo Beach,4/26/22,5,Cheyenna,3:36,0
Mambo Beach,4/26/22,5,Cheyenna,5:01,0
Mambo Beach,4/26/22,5,Cheyenna,2:26,0
Mambo Beach,4/26/22,5,Cheyenna,3:01,12
Mambo Beach,4/26/22,5,Cheyenna,3:47,4
Mambo Beach,4/26/22,5,Cheyenna,3:32,2
Mambo Beach,4/26/22,5,Cheyenna,2:43,1
Mambo Beach,4/26/22,5,Cheyenna,5:01,0
Mambo Beach,4/26/22,5,Cheyenna,3:25,0
Mambo Beach,4/26/22,5,Cheyenna,5:01,0
Mambo Beach,4/26/22,5,Cheyenna,5:04,8
Mambo Beach,4/26/22,5,Cheyenna,1:40,4
Mambo Beach,4/26/22,5,Cheyenna,1:48,0
Mambo Beach,4/26/22,5,Cheyenna,3:42,6
Mambo Beach,4/26/22,5,Cheyenna,5:01,0
Mambo Beach,4/26/22,5,Cheyenna,4:22,14
Mambo Beach,4/26/22,5,Cheyenna,0:53,0
Mambo Beach,4/26/22,5,Cheyenna,2:10,2
Mambo Beach,4/26/22,5,Pieter,5:29,1
Mambo Beach,4/26/22,5,Pieter,5:47,0
Mambo Beach,4/26/22,5,Pieter,5:25,2
Mambo Beach,4/26/22,5,Pieter,4:54,3
Mambo Beach,4/26/22,5,Pieter,2:36,1
Mambo Beach,4/26/22,5,Pieter,3:05,1
Mambo Beach,4/26/22,5,Pieter,3:23,0
Mambo Beach,4/26/22,5,Pieter,5:37,5
Mambo Beach,4/26/22,5,Pieter,5:43,3
Mambo Beach,4/26/22,5,Pieter,3:58,0
Mambo Beach,4/26/22,5,Pieter,2:46,1
Mambo Beach,4/26/22,5,Pieter,4:32,0
Mambo Beach,4/26/22,5,Pieter,0:43,0
Mambo Beach,4/26/22,5,Pieter,5:12,2
Mambo Beach,4/26/22,5,Pieter,4:09,0
Mambo Beach,4/26/22,5,Pieter,7:24,3
Mambo Beach,4/26/22,5,Pieter,1:43,1
Mambo Beach,4/26/22,5,Pieter,2:17,6
Mambo Beach,4/26/22,5,Pieter,3:23,0
Mambo Beach,4/26/22,5,Pieter,2:42,1
Mambo Beach,4/26/22,5,Pieter,3:42,0
Mambo Beach,4/26/22,5,Pieter,3:23,0
Mambo Beach,4/26/22,5,Pieter,1:11,14
Mambo Beach,4/26/22,5,Pieter,7:03,1
Mambo Beach,4/26/22,5,Pieter,1:14,2
Mambo Beach,4/26/22,5,Pieter,6:39,2
Mambo Beach,4/26/22,5,Pieter,0:28,0
Mambo Beach,4/26/22,5,Pieter,7:12,0
Mambo Beach,4/26/22,5,Pieter,6:01,2
Mambo Beach,4/26/22,5,Pieter,7:26,4
Mambo Beach,4/26/22,5,Remon,6:55,4
Mambo Beach,4/26/22,5,Remon,4:40,0
Mambo Beach,4/26/22,5,Remon,5:40,0
Mambo Beach,4/26/22,5,Remon,4:50,1
Mambo Beach,4/26/22,5,Remon,1:52,2
Mambo Beach,4/26/22,5,Remon,6:20,0
Mambo Beach,4/26/22,5,Remon,6:00,8
Mambo Beach,4/26/22,5,Remon,7:25,6
Mambo Beach,4/26/22,5,Remon,7:16,10
Mambo Beach,4/26/22,5,Remon,7:59,0
Mambo Beach,4/26/22,5,Remon,5:09,9
Mambo Beach,4/26/22,5,Remon,1:35,0
Mambo Beach,4/26/22,5,Remon,2:34,3
Mambo Beach,4/26/22,5,Remon,2:42,2
Mambo Beach,4/26/22,5,Remon,3:35,2
Mambo Beach,4/26/22,5,Remon,6:34,1
Mambo Beach,4/26/22,5,Remon,3:49,0
Mambo Beach,4/26/22,5,Remon,0:56,0
Mambo Beach,4/26/22,5,Remon,7:23,4
Mambo Beach,4/26/22,5,Remon,2:17,0
Mambo Beach,4/26/22,5,Remon,2:30,7
Mambo Beach,4/26/22,5,Remon,2:15,1
Mambo Beach,4/26/22,5,Remon,0:28,3
Mambo Beach,4/26/22,5,Remon,2:43,0
Mambo Beach,4/26/22,5,Remon,5:33,0
Mambo Beach,4/26/22,5,Remon,5:02,6
Mambo Beach,4/26/22,5,Remon,1:15,1
Mambo Beach,4/26/22,5,Remon,3:06,4
Mambo Beach,4/26/22,5,Remon,3:46,0
Mambo Beach,4/26/22,5,Remon,1:29,5
Mambo Beach,4/26/22,5,Remon,0:56,0
Mambo Beach,4/26/22,5,Remon,2:45,2
Mambo Beach,4/26/22,5,Remon,4:46,3
Mambo Beach,4/26/22,5,Remon,3:59,6
Mambo Beach,4/26/22,5,Remon,5:17,2
Marie Pampeon,4/26/22,2,Cheyenna,0:56,0
Marie Pampeon,4/26/22,2,Cheyenna,0:40,5
Marie Pampeon,4/26/22,2,Cheyenna,0:24,9
Marie Pampeon,4/26/22,2,Cheyenna,2:39,9
Marie Pampeon,4/26/22,2,Cheyenna,0:31,8
Marie Pampeon,4/26/22,2,Cheyenna,3:02,4
Marie Pampeon,4/26/22,2,Cheyenna,0:59,2
Marie Pampeon,4/26/22,2,Cheyenna,1:00,0
Marie Pampeon,4/26/22,2,Cheyenna,5:57,2
Marie Pampeon,4/26/22,2,Cheyenna,4:55,0
Marie Pampeon,4/26/22,2,Cheyenna,5:33,0
Marie Pampeon,4/26/22,2,Cheyenna,0:19,3
Marie Pampeon,4/26/22,2,Cheyenna,3:23,2
Marie Pampeon,4/26/22,2,Cheyenna,2:50,0
Marie Pampeon,4/26/22,2,Cheyenna,3:00,4
Marie Pampeon,4/26/22,2,Cheyenna,0:45,3
Marie Pampeon,4/26/22,2,Cheyenna,5:38,2
Marie Pampeon,4/26/22,2,Cheyenna,1:26,0
Marie Pampeon,4/26/22,2,Cheyenna,5:51,0
Marie Pampeon,4/26/22,2,Cheyenna,4:44,4
Marie Pampeon,4/26/22,2,Cheyenna,1:34,2
Marie Pampeon,4/26/22,2,Cheyenna,3:50,1
Marie Pampeon,4/26/22,2,Cheyenna,4:03,1
Marie Pampeon,4/26/22,2,Cheyenna,2:35,5
Marie Pampeon,4/26/22,2,Cheyenna,2:22,11
Marie Pampeon,4/26/22,2,Pieter,0:57,3
Marie Pampeon,4/26/22,2,Pieter,3:40,5
Marie Pampeon,4/26/22,2,Pieter,5:13,0
Marie Pampeon,4/26/22,2,Pieter,0:46,0
Marie Pampeon,4/26/22,2,Pieter,5:29,0
Marie Pampeon,4/26/22,2,Pieter,0:25,0
Marie Pampeon,4/26/22,2,Pieter,6:09,0
